Data;DTP - 01 ano(1º REF);Poliomielite(VOP/VIP)(1ºREF);FA(< 1 ano);Varicela;Tríplice Viral - D1;Rotavírus Humano;Pneumocóccica(1 ano);Menigocócica Conj.C(< 1 ano);Pentavalente (< 1 ano);Tríplice Viral - D2;Hepatite A;Pneumocóccica(<1 ano);BCG;Menigocócica Conj.C(1 ano);Poliomielite(< 1 ano);População;Região
01/09/2021;80,04;80,04;76,03;82,75;86,65;89,72;84,64;89,6;78,74;79,69;70,83;91,49;41,91;78,86;78,03;10165;317 - AMMVI - BLUMENAU
01/03/2015;108,68;101,87;94,49;32,63;137,62;134,5;126,27;129,39;139,89;32,63;130,24;141,03;97,04;123,72;122,3;4229;310 - AMARP - VIDEIRA
01/02/2023;66,17;60,74;81,4;63,54;98,03;75,27;77,55;83,5;87;53,04;71,77;78,6;105,91;86,65;87;6855;318 - AMOSC - CHAPECO
01/05/2020;110,25;94,5;67,43;97,95;97,95;97,46;107,3;93,03;82,69;102,38;63,99;99,43;64,48;116,16;89,09;2438;309 - AMAI - XANXERE
01/11/2022;79,88;84,49;87,31;95,24;85,51;106,25;77,83;112,65;101,39;84,49;94,73;111,37;92,17;80,39;102,67;4687;322 - AMUREL - TUBARAO
01/05/2018;67,91;72,29;20,82;36,57;105,1;74,21;59,62;73,91;64,99;39,18;54,08;54,47;46,86;94,65;69,68;15620;326 - GRANFPOLIS - FPOLIS
01/10/2019;10,47;132,29;100,47;123,08;131,24;102,35;125,59;106,12;36,84;131,24;142,33;104,24;81,63;121,4;97,54;5733;320 - AMREC - CRICIUMA
01/08/2015;63;69,84;1,37;79,09;73,61;86,96;67,45;67,1;62,31;74,98;76,35;74,64;110,24;64,71;68,47;3505;325 - AMVALI - JARAGUA DO SUL
01/12/2019;3,15;57,17;73,95;74,48;80,24;87,06;78,67;71,33;15,21;75;67,13;87,59;67,66;77,62;70,28;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/08/2016;97,45;0;0,67;122,65;96,44;120,3;96,44;109,89;111,9;121,98;115,26;122,99;108,54;80,65;111,9;3571;325 - AMVALI - JARAGUA DO SUL
01/05/2020;102,25;89,2;72,78;86,73;90,33;91,34;93,81;86,28;77,62;87,51;88,86;92,58;98,43;98,31;76,27;10668;315 - AMFRI - ITAJAI
01/12/2018;89,29;84,45;80,14;90,36;60,24;84,98;69,92;93,59;83,91;90,36;82,83;86,06;95,2;74,23;82,83;2231;313 - AMEOSC - SAO MIGUEL DO OESTE
01/10/2017;94,05;91,12;0,42;73,94;87,76;110,8;82,32;99,07;107,03;73,94;95,72;111,85;86,51;83,57;102,22;5729;320 - AMREC - CRICIUMA
01/08/2017;96,78;94,43;0,34;98,46;97,45;42,34;96,44;98,46;99,8;98,46;98,46;107,2;94,09;95,1;95,44;3571;325 - AMVALI - JARAGUA DO SUL
01/05/2022;61,58;67,8;27,03;57,07;39,91;73,16;71,23;95,91;82,6;22,53;76,17;93,33;115,86;74,45;86,04;5593;320 - AMREC - CRICIUMA
01/05/2021;55,63;54,42;45,6;50,89;61,91;62,35;59,48;58,71;61,13;38,88;57,61;64,77;69,73;59,15;59,81;10894;315 - AMFRI - ITAJAI
01/12/2017;90,73;89,65;82,09;86,95;77,77;95,59;75,07;87,49;106,93;89,11;82,63;88,03;95,05;72,37;92,89;2222;313 - AMEOSC - SAO MIGUEL DO OESTE
01/10/2018;132,19;112,16;68,73;141,04;84,12;106,89;80,74;89,81;117,22;141,46;116,58;114,27;104,78;66,41;112,79;5692;320 - AMREC - CRICIUMA
01/08/2018;158,17;155,15;84,45;167,22;140,07;124,99;145,77;98,18;104,89;167,89;168,56;128,01;127,34;133,37;102,54;3581;325 - AMVALI - JARAGUA DO SUL
01/05/2021;36,55;32,46;33,97;26,87;41,49;36,33;37,19;43,43;38,48;24,29;39,13;39,77;30,53;36,98;38,7;5582;320 - AMREC - CRICIUMA
01/12/2016;73,45;73,99;83,71;75,61;77,23;76,15;75,61;82,63;90,73;76,15;71,83;82,63;75,61;78,31;89,65;2222;313 - AMEOSC - SAO MIGUEL DO OESTE
01/10/2015;77,13;37,79;0,22;46,41;66,74;97,9;66,74;103,65;96,35;49,28;70,72;95,91;78,45;65,86;95,03;5430;320 - AMREC - CRICIUMA
01/08/2019;99,17;122,42;113,7;122,42;117,58;116,29;118,87;119,84;83,34;122,1;126,94;115,32;101,1;114,02;122,42;3715;325 - AMVALI - JARAGUA DO SUL
01/07/2021;84,02;81,99;59,72;87,05;75,41;72,88;67,82;93,63;75,92;60,23;88,57;74,91;52,13;69,34;76,42;2371;313 - AMEOSC - SAO MIGUEL DO OESTE
01/12/2015;89,84;33,25;91,01;102,67;92,17;90,42;95,67;86,92;106,76;102,09;26,84;106,76;100,92;89,26;112,01;2057;313 - AMEOSC - SAO MIGUEL DO OESTE
01/08/2015;64,7;55,9;42,85;55,33;80,02;77,18;63,56;62,99;66,4;56,18;89,67;60,44;83,99;75,76;64,41;4229;310 - AMARP - VIDEIRA
01/10/2016;67,87;91,12;0,63;73,1;70,59;93;65,98;78,34;91,12;73,1;71,01;97,19;81,69;65,35;91,12;5729;320 - AMREC - CRICIUMA
01/07/2022;93,96;85,71;91,21;87,91;98,9;91,76;90,66;93,41;84,62;62,64;92,86;92,31;106,59;89,01;84,62;2184;313 - AMEOSC - SAO MIGUEL DO OESTE
01/08/2016;96,74;0;96,74;96,17;102,16;114,15;94,74;104,16;109,01;96,46;99,31;113,86;117,29;91,61;106,44;4205;310 - AMARP - VIDEIRA
01/05/2016;87,66;0;70,39;108,25;100,94;83,01;90,32;80,35;92,97;106,92;85;83,67;70,39;92,97;95,63;1807;311 - AMAUC - CONCORDIA
01/08/2017;92,18;91,03;63,92;91,89;102,45;41,09;96,74;101,88;87,04;92,18;103,88;99,6;112,72;105,59;79,9;4205;310 - AMARP - VIDEIRA
01/05/2015;70,33;125,44;71,06;84,83;142,11;147,92;124,71;137,04;96,44;79,76;151,54;121,81;112,39;159,52;119,64;1655;311 - AMAUC - CONCORDIA
01/06/2021;83,8;85,54;81,61;81,03;99,2;92,72;93,64;90,29;90,05;77,79;90,75;95,38;82,99;89,24;89,71;10367;321 - AMUNESC - JOINVILLE
01/11/2015;74,72;21,69;72,01;73,21;87,67;89,18;82,55;92,19;103,34;71,7;47,3;106,65;25,61;81,04;95,2;3983;323 - AMURES - LAGES
01/01/2022;53,87;54,3;75,14;73,31;80,43;87,45;60,35;80,32;91,77;61,43;75,14;90,9;71,04;56,68;90,69;11115;315 - AMFRI - ITAJAI
01/03/2017;84,28;85,74;91,84;77,89;109,28;102,59;97,07;98,52;105,21;79,05;91,26;105,21;132,82;109,57;107,24;4129;323 - AMURES - LAGES
01/08/2019;29,56;82,71;50,02;82,99;102,61;85,84;92,66;86,12;50,31;84,98;87,54;90,38;94,08;93,23;83,85;4222;323 - AMURES - LAGES
01/08/2020;133,73;139,22;105,63;133,41;131,47;185,09;91,74;154,72;153,76;131,79;145,68;182,83;141,8;133,73;165,06;3715;325 - AMVALI - JARAGUA DO SUL
01/06/2020;98,98;136,09;111,99;109,84;127,49;116,74;121,27;116,29;107,81;111,2;121,27;120,59;103,28;135,18;107,47;10608;321 - AMUNESC - JOINVILLE
01/11/2017;73,53;70,91;73,82;66,55;77,89;109,28;69,75;103,46;82,25;65,1;72,37;100,27;106,37;68,59;86,03;4129;323 - AMURES - LAGES
01/11/2016;81,38;83,12;82,54;77,02;90,09;94,74;80,21;97,36;98,52;80,79;83,7;97,94;27,32;86,32;98,81;4129;323 - AMURES - LAGES
01/01/2021;66,97;70,83;90,55;77,44;83,61;98,92;62,46;97,82;101,23;78,87;80,3;104,42;88,23;87,24;95,61;10894;315 - AMFRI - ITAJAI
01/08/2018;80,09;48,68;73,3;31,42;45,28;85,19;102,45;72,74;103,02;33,96;92,55;89,15;26,6;77,55;95,38;4240;323 - AMURES - LAGES
01/03/2016;76,43;65,97;68,3;77,89;84,57;90,09;17,15;89,22;89,22;77,02;70,04;92,42;134,56;86,9;86,03;4129;323 - AMURES - LAGES
01/10/2021;86,52;87,01;69,56;97,24;100,48;94,74;81,28;99,23;86,52;76,54;97,24;96,24;87,76;89,01;87,26;4813;322 - AMUREL - TUBARAO
01/10/2021;76,1;84,49;73,09;88,14;106,41;79,76;82,98;83,41;73,52;76,1;85,56;83,2;93,73;83,2;74,17;5582;320 - AMREC - CRICIUMA
01/12/2022;79,12;72,53;76,92;83,52;78,57;103,3;74,18;90,11;87,36;84,07;81,32;103,85;101,65;74,73;87,91;2184;313 - AMEOSC - SAO MIGUEL DO OESTE
01/04/2019;78,76;99,8;92,59;95,59;101,6;88,38;94,99;99,8;90,78;94,39;94,99;92,59;87,78;107,62;90,78;1996;311 - AMAUC - CONCORDIA
01/08/2021;102,35;102,01;91,61;120,47;113,09;101,68;91,61;117,11;112,08;112,08;109,4;105,03;135,91;100,67;112,08;3576;325 - AMVALI - JARAGUA DO SUL
01/11/2018;98,77;86,04;78,96;95,66;96,51;88,58;98,21;101,32;82,36;96,79;83,49;94,25;91,42;102,45;82,92;4240;323 - AMURES - LAGES
01/01/2020;152,08;113,95;135,1;124,3;114,17;131,72;120,47;131,83;125,08;126,77;123,17;133,41;95,05;114,51;118,22;10668;315 - AMFRI - ITAJAI
01/03/2015;67,49;66,28;62,06;8,13;80,74;96,11;80,44;95,81;83,76;11,75;86,77;84,36;89,18;81,95;81,35;3983;323 - AMURES - LAGES
01/10/2020;134,16;144,31;90,59;146,29;159,9;112,38;147,28;122,03;111,39;126,73;165,59;120,54;103,47;151,98;108,42;4848;322 - AMUREL - TUBARAO
01/08/2017;92,42;89,22;70,04;89,22;101,72;30,52;97,65;101,43;97,94;89,8;88,35;90,09;103,46;99,69;91,84;4129;323 - AMURES - LAGES
01/10/2022;80,46;84,53;78,74;100,63;89,04;110,92;70,59;101,05;99,98;96,76;94,83;116,93;93,12;70,37;100,41;5593;320 - AMREC - CRICIUMA
01/12/2021;68,83;64,28;81,48;70,86;63,77;79,97;61,75;93,13;92,62;48,59;64,78;80,47;40,49;60,73;91,61;2371;313 - AMEOSC - SAO MIGUEL DO OESTE
01/08/2022;121,75;125,63;96,17;130,49;145,06;124,99;99,41;114,3;109,12;127,58;134,7;126,93;123,37;106,21;108,15;3706;325 - AMVALI - JARAGUA DO SUL
01/11/2019;8,24;77,03;67,93;81,86;70,77;61,96;70,49;76,46;71,62;83,56;78,16;65,37;71,34;69,64;74,47;4222;323 - AMURES - LAGES
01/03/2020;110,47;82,05;81,72;81,4;83,34;86,24;71,39;76,23;97,55;82,05;78,82;87,21;178,63;80,75;83,34;3715;325 - AMVALI - JARAGUA DO SUL
01/08/2016;77,02;0;73,53;79,34;79,63;100,56;71,49;97,94;95,91;79,63;88,64;104,04;96,2;63,07;94,16;4129;323 - AMURES - LAGES
01/04/2019;52,43;56,81;79,93;77,01;93,49;84,16;97,5;82,99;89,92;78,1;88,68;86,71;40,98;90,65;91,08;16455;326 - GRANFPOLIS - FPOLIS
01/09/2019;8,42;87,78;49,3;84,77;88,38;88,98;82,97;105,81;4,81;84,77;85,37;98;73,95;88,98;75,75;1996;311 - AMAUC - CONCORDIA
01/12/2020;84,44;80,24;89,16;93,36;80,24;83,39;87,59;95,45;83,92;90,73;85,49;85,49;67,13;84,44;76,57;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/12/2020;52,77;54,8;63,2;56,83;43,78;61,75;48,71;66,39;79,73;63,49;44,65;59,43;72,77;37,98;67,55;4139;310 - AMARP - VIDEIRA
01/04/2019;80,77;91,1;78,89;90,16;103,07;104,25;111,76;104,95;85,46;91,1;95,32;106,59;92,98;107,06;84,76;5111;319 - AMPLA - MAFRA
01/10/2022;81,16;81,67;70,15;98,57;93,96;111,63;71,43;110,86;107,53;85;90,38;117;115,98;83,46;109,84;4687;322 - AMUREL - TUBARAO
01/10/2020;114,5;135,43;92,31;124,12;132,5;99,63;135,01;102,15;111,77;122,87;159,92;103,61;87,28;136,26;107,17;5733;320 - AMREC - CRICIUMA
01/04/2018;59,85;60,08;24,43;32,04;89,88;79,36;60,23;79,74;95,57;35,11;44,1;57,85;97,8;78,28;89,96;15620;326 - GRANFPOLIS - FPOLIS
01/05/2022;63,76;74,39;26,13;42,95;46,49;81,03;69,96;83,25;82,8;19,93;70,41;95,65;101,4;78,82;86,79;2710;314 - AMESC - ARARANGUA
01/04/2020;76,5;60,04;66,72;68,94;74,28;81,84;77,84;83,17;68,94;69,38;67,16;82,73;103,19;80,5;76,95;2698;314 - AMESC - ARARANGUA
01/09/2017;43,17;94,96;132,82;79,69;76,37;216,49;76,37;160,71;179,97;84,34;85;159,38;124,18;80,35;175,32;1807;311 - AMAUC - CONCORDIA
01/08/2020;68,13;81,76;72,48;57,99;80,6;99,15;84,66;89,01;107,85;60,59;77,41;93,65;76,54;85,82;101,47;4139;310 - AMARP - VIDEIRA
01/05/2020;87,78;124,45;107,01;111,22;100,4;100,4;114,23;104,01;88,38;117,84;117,84;100,4;96,19;112,42;89,58;1996;311 - AMAUC - CONCORDIA
01/05/2021;76,38;76,38;70,31;75,08;94,18;83,33;81,16;75,52;79,42;64,67;88,54;83,33;82,46;83,33;74,65;2765;314 - AMESC - ARARANGUA
01/12/2021;45,36;47,06;67,19;45,36;51,59;64,64;45,07;64,35;75,41;43,09;38,84;69,17;66,05;37,99;73,14;4233;310 - AMARP - VIDEIRA
01/09/2018;70,14;71,52;74,27;82,52;68,08;105,21;65,33;66,7;104,53;82,52;79,77;111,4;112,78;36,45;93,52;1745;311 - AMAUC - CONCORDIA
01/08/2021;91,57;86,75;88,45;100,07;102,62;86,75;84,76;96,95;107,73;84,76;76,54;93,55;81,93;67,47;101,49;4233;310 - AMARP - VIDEIRA
01/04/2021;98,95;83,76;84,63;67,27;88,54;79,86;96,35;82,46;95,91;62,06;85,93;85,5;76,82;95,91;89,84;2765;314 - AMESC - ARARANGUA
01/05/2020;142,33;105,86;87,62;104,08;125,43;95,63;118,75;88,95;102,3;106,75;100,96;96,07;107,19;126,76;98,3;2698;314 - AMESC - ARARANGUA
01/12/2022;61,25;54,06;62,69;64,13;53,77;80,23;51,76;77,93;79,37;60,68;59,53;82,24;83,68;39,11;81,09;4173;310 - AMARP - VIDEIRA
01/06/2022;74,24;73,68;67;70,06;64,28;79,56;77,64;73,34;71,98;52,17;75,94;83,64;99,71;74,7;71,19;10603;321 - AMUNESC - JOINVILLE
01/04/2022;75,28;77,93;78,38;77,05;98,75;69,08;69,96;87,68;80,59;60,22;81,03;75,28;102,29;79,7;63,76;2710;314 - AMESC - ARARANGUA
01/08/2015;116,33;89,53;79,21;57,57;109,98;106,4;107,79;97,07;108,39;58,36;123,28;107,2;75,43;112,16;96,28;6045;318 - AMOSC - CHAPECO
01/03/2020;67,84;42,04;57,12;71,61;62,62;79,15;61,46;67,26;57,41;73,93;71,9;79,15;73,64;56,83;82,92;4139;310 - AMARP - VIDEIRA
01/12/2020;67,83;67,51;76,55;74,94;62,34;95,94;51,68;94,97;97,87;76,88;71,06;97,23;108,86;60,73;90,12;3715;325 - AMVALI - JARAGUA DO SUL
01/04/2016;100,73;0,23;79,01;97,5;99,81;76,47;83,87;83,4;79,01;99,35;66,77;77,86;85,95;98,19;74,86;5194;319 - AMPLA - MAFRA
01/03/2021;91;79,66;94,4;94,97;71,44;98,37;81,08;100,35;94,68;103,19;69,45;100,92;87,88;67,19;95,54;4233;310 - AMARP - VIDEIRA
01/10/2015;65,19;29,08;0;44,63;76,72;104,3;76,72;99,29;99,79;46,13;76,22;94,27;76,72;76,22;90,76;2393;314 - AMESC - ARARANGUA
01/12/2021;86,24;82,21;79,87;86,91;82,89;92,62;68,46;82,89;100;76,51;86,58;94,3;92,28;71,48;99,33;3576;325 - AMVALI - JARAGUA DO SUL
01/11/2022;90,34;90,66;91,64;99,73;82,25;82,89;64,76;83,22;94,55;98,76;93,9;85,48;91,31;67,67;94,55;3706;325 - AMVALI - JARAGUA DO SUL
01/04/2015;75,59;72,27;77,49;48,58;97,63;98,58;96,21;105,92;91,71;49,29;100,71;92,18;129,38;96,92;90,05;5064;319 - AMPLA - MAFRA
01/07/2015;100,33;92,49;82,55;53,93;105,15;89,78;103,64;98,52;98,52;55,13;99,42;98,22;39,77;105,75;90,08;3983;323 - AMURES - LAGES
01/04/2018;64,19;64,9;84,11;64,66;86,68;86,45;78,72;83,17;85,28;65,83;68,18;89,73;83,4;81,3;84,34;5122;319 - AMPLA - MAFRA
01/11/2020;69,58;65,23;65,81;83,79;69,29;80,89;73,35;82,63;74,51;80,89;68,13;87,56;69,58;65,52;73,64;4139;310 - AMARP - VIDEIRA
01/03/2022;81,67;79,37;81,09;81,96;81,96;92,02;79,65;79,94;79,65;65,28;81,96;84,54;77,64;62,69;80,23;4173;310 - AMARP - VIDEIRA
01/08/2017;109,39;107,06;80,63;105,51;84,33;61,79;82,77;113,67;111,53;105,89;108,61;117,55;119,11;91,71;106,09;6176;318 - AMOSC - CHAPECO
01/04/2017;48,42;49,38;1,36;19,26;65,52;46,34;19,1;54,49;34,68;20,06;18,3;23,01;108,11;60,41;47,3;15018;326 - GRANFPOLIS - FPOLIS
01/12/2019;2,84;56,56;49,74;63,38;52,58;60,54;49,46;49,17;5,97;63,38;57,13;65,09;23,59;49,17;52,01;4222;323 - AMURES - LAGES
01/03/2015;101,24;102,43;103,82;79,4;134;132,61;136,97;149,88;145,11;79,4;144,32;140,74;111,36;137,77;143,13;6045;318 - AMOSC - CHAPECO
01/07/2016;90,09;0;76,73;89,8;95,04;88,93;79,92;92,13;67,43;90,39;104,92;88,35;102,88;93,29;65,39;4129;323 - AMURES - LAGES
01/12/2022;60,87;59,26;69,29;58,28;70,26;89,04;59,9;74,8;81,6;61,2;58,28;90,02;111,71;65,41;80,95;3706;325 - AMVALI - JARAGUA DO SUL
01/04/2016;98,12;3,6;0,72;107,31;113,54;93,89;99;102,6;103,08;107,63;78,47;99,8;110,67;104,91;96,36;15018;326 - GRANFPOLIS - FPOLIS
01/04/2017;76,93;76,93;70;79,48;74,16;72,78;75,55;75,09;68,39;79,71;81,79;73,47;100,5;75,32;68,16;5194;319 - AMPLA - MAFRA
01/08/2016;89,77;0,39;84,72;106,87;99,87;114,25;91,71;101,81;106,48;105,89;103,95;109,39;87,05;96,76;105,89;6176;318 - AMOSC - CHAPECO
01/12/2018;58,58;58,02;55,47;66,79;67,92;78,96;67,64;76,13;70,19;66,79;61,7;78,11;84,62;71,04;69,06;4240;323 - AMURES - LAGES
01/03/2023;66,98;65,2;72,02;63,42;74,09;77,95;71,13;74,09;75,28;56,01;66,98;80,61;69,05;53,35;74,98;4049;310 - AMARP - VIDEIRA
01/07/2017;97,07;86,03;79,63;94,74;89,8;99,1;79,05;85,74;83,12;95,33;89,22;102,59;101,43;86,03;88,06;4129;323 - AMURES - LAGES
01/02/2015;84,96;85,86;95,81;86,17;112,08;112,68;121,11;117,5;114,49;85,26;111,47;109,36;140,7;111,17;107,86;3983;323 - AMURES - LAGES
01/12/2017;66,84;65,39;72,66;63,07;70,33;86,9;63,94;79,05;98,23;66,55;68,01;80,5;85,44;68,3;86,9;4129;323 - AMURES - LAGES
01/04/2015;77,76;75,27;0,74;80,24;109,52;93,64;109,44;96,28;95,95;83,63;113,24;102,07;149,72;103,89;96,12;14507;326 - GRANFPOLIS - FPOLIS
01/10/2018;128,33;116,04;79,64;137,88;75,09;120,14;79,64;103,3;128,78;136,52;116,04;122,87;96,47;88,28;121,05;2637;314 - AMESC - ARARANGUA
01/03/2017;103,56;101,04;117,94;100,65;119,11;89,77;112,31;92,88;101,04;101,42;110,75;94,43;130,96;120,08;99,48;6176;318 - AMOSC - CHAPECO
01/05/2018;81,78;87,44;59,67;92,07;100,3;104,41;93,1;91,04;72,52;85,38;99,79;107,5;114,7;96,19;78,18;2333;309 - AMAI - XANXERE
01/09/2020;67,61;101,85;69,38;95,63;108,52;97,85;104,08;108,52;80,5;76,95;106,75;106,75;86,73;102,74;95,18;2698;314 - AMESC - ARARANGUA
01/03/2021;85,57;83,56;100,34;89,93;94,3;87,58;67,11;92,62;110,4;91,28;93,96;88,93;142,95;89,6;109,4;3576;325 - AMVALI - JARAGUA DO SUL
01/08/2015;47,3;37,06;36,15;28,92;54,53;65,38;53,63;45,19;48,81;29,83;75,32;48,2;33,74;58,15;48,2;3983;323 - AMURES - LAGES
01/12/2016;46,79;43,59;52,89;45,34;39,23;53,48;37,78;56,67;48,83;46,79;43,3;54,93;9,59;40,69;52,31;4129;323 - AMURES - LAGES
01/02/2016;84,28;62,78;83,12;78,18;92,71;95,62;53,18;94,74;77,89;78,47;3,78;94,74;124,97;93;68,3;4129;323 - AMURES - LAGES
01/05/2019;70,64;78,97;78,52;86,73;97,64;89,76;98,88;92,24;87,85;88,3;92,35;92,01;97,08;97,86;88,08;10668;315 - AMFRI - ITAJAI
01/10/2019;5,78;129,87;78,28;147,22;133,88;112,97;127,65;137,88;28,47;148,55;140,1;117,42;103,63;125,87;128,09;2698;314 - AMESC - ARARANGUA
01/03/2016;58,29;26,81;84,91;58,29;86,08;92,68;48,38;91,71;88,8;59,26;49,16;95,98;75,39;88,21;86,08;6176;318 - AMOSC - CHAPECO
01/05/2019;80,23;87,12;67,92;102,38;101,39;89,58;101,89;99,92;98,93;101,89;112,22;88,6;100,41;103,36;99,92;2438;309 - AMAI - XANXERE
01/09/2021;83,76;75,08;66,4;89,84;94,61;58,59;48,17;51,21;54,25;39,49;79,42;62,93;75,08;48,17;52,95;2765;314 - AMESC - ARARANGUA
01/03/2022;104,26;104,26;103,62;101,03;116,24;89,04;107,5;94,55;101,03;103,29;107,5;94,55;145,71;108,47;100,05;3706;325 - AMVALI - JARAGUA DO SUL
01/02/2017;70,62;69,46;63,36;60,16;89,8;67,43;85,15;79,34;70,33;62,48;70,33;70,91;79,05;92,13;72,08;4129;323 - AMURES - LAGES
01/12/2015;57,54;21,09;49,11;51,82;65,08;64,47;63,57;67,19;72,31;50,31;11,75;68,99;17,17;66,28;65,68;3983;323 - AMURES - LAGES
01/10/2016;63,11;70,64;0;68,29;61,7;85,71;63,11;91,37;77,24;68,29;65,93;91,84;99,84;63,11;78,65;2548;314 - AMESC - ARARANGUA
01/02/2019;72,19;74,47;75,32;85,55;89,82;86,97;99,48;105,16;86,12;86,4;81;89,53;87,26;98,06;90,95;4222;323 - AMURES - LAGES
01/07/2020;108,53;110,47;73,97;99,49;101,1;133,08;56,85;134,05;124,04;95,94;103,36;133,08;106,59;96,58;107,56;3715;325 - AMVALI - JARAGUA DO SUL
01/03/2019;81,31;81,49;104,72;85,48;95,46;103,63;94,01;84,39;101,27;87,3;86,93;108,17;107,08;96,91;102,36;6612;318 - AMOSC - CHAPECO
01/05/2016;95,81;0,67;62,31;126,63;108,54;138,69;104,52;128,64;132,66;127,3;73,7;144,05;123,28;109,21;134;1791;309 - AMAI - XANXERE
01/09/2022;100,07;100,52;85,46;113,8;135,5;119,56;104,06;101,4;99,63;111,59;117,34;121,33;99,19;113,36;104,06;2710;314 - AMESC - ARARANGUA
01/05/2015;101,9;111,37;69,61;103,57;105,24;125,85;104,69;143,11;120,28;102,46;169,28;114,71;111,37;106,36;116,94;2155;309 - AMAI - XANXERE
01/03/2023;73,89;73,56;86,09;78,5;96,98;79,82;83,45;68,94;94,34;75,21;84,11;80,48;109,18;90,71;94,01;3638;325 - AMVALI - JARAGUA DO SUL
01/02/2018;64,81;64,53;65,38;64,53;84,91;72,17;79,53;85,19;44,43;67,08;67,64;74,72;84,62;82,36;72,74;4240;323 - AMURES - LAGES
01/11/2021;104,7;110,74;91,61;107,72;103,36;100;85,91;111,07;102,01;103,69;111,07;102,35;113,09;90,6;102,35;3576;325 - AMVALI - JARAGUA DO SUL
01/03/2019;42,35;91,8;79,01;91,52;83,56;91,8;90,1;104,88;107,44;91,24;90,1;94,93;96,64;86,4;105,16;4222;323 - AMURES - LAGES
01/10/2017;82,89;78,65;0,47;81;105,02;128,1;95,13;131,87;109,26;81,95;85,71;122,92;93,72;97,96;105,49;2548;314 - AMESC - ARARANGUA
01/03/2018;76,73;83,63;84,59;81,71;98,02;90,73;95,91;93,03;82,86;78,26;79,6;91,3;140,22;100,13;103,39;6256;318 - AMOSC - CHAPECO
01/05/2017;140,7;135,34;80,4;146,06;127,3;129,98;111,89;127,97;113,23;152,76;158,12;121,94;165,49;113,23;110,55;1791;309 - AMAI - XANXERE
01/11/2020;72,68;83,34;112,41;85,28;74,62;98,2;46,19;122,1;118,55;83,34;93,67;99,81;106,92;67,83;104,33;3715;325 - AMVALI - JARAGUA DO SUL
01/03/2018;52,36;49,81;59,72;51,23;75,85;74,43;72,74;62,55;36,79;51,79;58,3;78,11;28,3;71,04;65,38;4240;323 - AMURES - LAGES
01/06/2021;53,75;48,95;44,74;49,55;64,26;61,26;51,65;57,66;61,56;30,93;51,05;64,86;76,28;60,36;62,16;3996;323 - AMURES - LAGES
01/07/2022;98,43;99,73;118,19;109,77;154,78;107,18;92,61;107,18;102,97;114,62;105,56;102,32;95,52;99,08;103,62;3706;325 - AMVALI - JARAGUA DO SUL
01/01/2017;141,37;137,35;148,07;142,71;159,46;135,34;162,14;147,4;140,03;144,05;143,38;140,03;115,24;160,8;136,68;1791;309 - AMAI - XANXERE
01/11/2019;50,39;93,03;156,34;130,82;118,87;118,87;84,31;139,22;97,87;131,47;128,24;120,81;98,84;106,27;116,61;3715;325 - AMVALI - JARAGUA DO SUL
01/04/2019;71,16;84,51;111,19;86,73;100,07;90,73;100,07;105,41;97,41;87,18;101,41;90,73;114,75;119,2;96,96;2698;314 - AMESC - ARARANGUA
01/05/2015;115,69;124,13;0,53;117,14;139,43;118,72;122,41;118,59;98,14;116,35;137,58;104,21;104,47;122,94;105,27;9097;315 - AMFRI - ITAJAI
01/06/2020;91,24;82,71;42,35;83,28;81,29;87,83;83,56;87,26;84,7;85,84;78,73;94,65;44,62;84,41;87,54;4222;323 - AMURES - LAGES
01/01/2016;119,26;45,56;152,76;125,96;158,12;146,73;155,44;148,07;129,98;129,31;42,21;150,08;160,13;160,8;69,68;1791;309 - AMAI - XANXERE
01/07/2021;107,05;102,01;87,92;104,03;102,68;107,72;78,52;101,34;89,93;103,69;114,77;108,05;123,49;92,62;89,26;3576;325 - AMVALI - JARAGUA DO SUL
01/11/2018;100,87;100,2;78,41;101,2;75,06;132,7;76,4;87,13;113,26;101,54;102,88;135,05;132,37;59,31;112,93;3581;325 - AMVALI - JARAGUA DO SUL
01/09/2020;92,59;110,62;84,17;105,21;100,4;114,23;104,61;120,84;76,35;79,36;102,81;112,42;128,66;97,39;96,19;1996;311 - AMAUC - CONCORDIA
01/05/2016;71,88;1,49;0,12;89,35;87,62;76,34;78,45;81,92;71,63;88,11;83,78;79,31;93,81;82,91;69,65;9683;315 - AMFRI - ITAJAI
01/11/2016;97,03;102,16;95,6;87,9;103,02;95,89;94,46;104,73;102,73;88,47;104,16;99,31;101,88;95,03;103,02;4205;310 - AMARP - VIDEIRA
01/01/2021;65,17;72,37;61,56;77,48;86,49;88,29;62,46;79,28;88,89;72,97;76,88;93,99;67,57;84,08;87,09;3996;323 - AMURES - LAGES
01/01/2019;96,47;96,96;108,29;94,5;112,22;124,53;119,61;132,9;112,22;95,98;98,44;125,02;117,15;125,51;115,18;2438;309 - AMAI - XANXERE
01/05/2017;101;105,22;0,5;102,49;119,59;88,61;108,56;90,96;80,93;103,36;101,5;95,05;97,41;104,84;80,93;9683;315 - AMFRI - ITAJAI
01/11/2017;89,32;87,61;77,62;90,46;87,61;102,73;81,62;98,17;104,73;89,61;92,18;106,73;81,05;83,61;96,46;4205;310 - AMARP - VIDEIRA
