Data;Banco_Operacao;Tipo_De_Produto;Convenio_categoria;ValorBase
01/10/2022;BANCO BMG;CARTAO CONSIGNADO;PREFEITURAS;198696,09
01/10/2022;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FEDERAL;196888,24
01/10/2022;BANCO PAN;EMPRESTIMO CONSIGNADO;PM;189527,86
01/10/2022;BANCO BMG;CARTAO CONSIGNADO;PM;169713,24
01/10/2022;BANCO BMG;CARTAO CONSIGNADO;PREVIDENCIAS;159127,95
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;131351,76
01/10/2022;BANCO DAYCOVAL;CARTAO BENEFICIO;GOVERNOS;127584,00
01/10/2022;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;113662,67
01/10/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;109950,83
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PM;105947,81
01/10/2022;BANCO BMG;CARTAO BENEFICIO;GOVERNOS;100953,70
01/10/2022;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;FEDERAL;99458,41
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TJ;80594,43
01/10/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;SANEAMENTO;79083,32
01/10/2022;BANCO DAYCOVAL;FGTS;FGTS;57262,88
01/10/2022;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;56885,86
01/10/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PM;54155,80
01/10/2022;BANCO BMG;CARTAO BENEFICIO;PREFEITURAS;49952,00
01/10/2022;BANCO SAFRA;EMPRESTIMO CONSIGNADO;GOVERNOS;47209,35
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;OUTROS;41187,99
01/10/2022;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;40810,41
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;SANEAMENTO;40516,38
01/10/2022;BANCO BMG;CARTAO CONSIGNADO;SEFAZ;40329,46
01/10/2022;BANCO PAN;CARTAO BENEFICIO;PM;40219,00
01/10/2022;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;SEFAZ;39032,69
01/10/2022;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;38690,87
01/10/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TRT;37621,95
01/10/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;OUTROS;34611,06
01/10/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TJ;26441,41
01/10/2022;BANCO BMG;CARTAO BENEFICIO;PM;24859,00
01/10/2022;BANCO PAN;CARTAO BENEFICIO;PREFEITURAS;24456,66
01/10/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;TJ;22359,00
01/10/2022;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;21608,95
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;MINISTERIO PUBLICO;18163,71
01/10/2022;BANCO BMG;CARTAO BENEFICIO;BOMBEIROS;17500,00
01/10/2022;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;GOVERNOS;17462,68
01/10/2022;BANCO SAFRA;EMPRESTIMO CONSIGNADO;PREFEITURAS;16630,12
01/10/2022;BANCO PAN;CARTAO CONSIGNADO;PREVIDENCIAS;16433,74
01/10/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;TJ;14578,75
01/10/2022;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;PREFEITURAS;12879,94
01/10/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;12850,21
01/10/2022;BANCO SAFRA;EMPRESTIMO CONSIGNADO;INSS;12534,56
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;11694,26
01/10/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;UNIVERSIDADE;11243,00
01/10/2022;BANCO BMG;CARTAO BENEFICIO;PREVIDENCIAS;11046,00
01/10/2022;BANCO PAN;EMPRESTIMO CONSIGNADO;BOMBEIROS;10562,96
01/10/2022;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PM;9655,03
01/10/2022;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREVIDENCIAS;9275,84
01/10/2022;BANCO BMG;CARTAO CONSIGNADO;BOMBEIROS;8962,40
01/10/2022;BANCO PAN;CARTAO BENEFICIO;BOMBEIROS;7862,00
01/10/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;7177,16
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDO DE APOSENTADORIA E PENSAO DO SERVIDOR;6908,23
01/10/2022;BANCO BMG;CARTAO CONSIGNADO;SASSEPE;6179,58
01/10/2022;BANCO MERCANTIL DO BRASIL;EMPRESTIMO CONSIGNADO;INSS;6126,93
01/10/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;5701,00
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;5000,00
01/10/2022;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;TJ;4786,91
01/10/2022;BANCO DAYCOVAL;CARTAO BENEFICIO;PREFEITURAS;4450,00
01/10/2022;BANCO SAFRA;FGTS;FGTS;4398,20
01/10/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREVIDENCIAS;3549,00
01/10/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;3012,05
01/10/2022;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;FACTA;1787,83
01/10/2022;BANCO BMG;EMPRESTIMO CONSIGNADO;NAO CATEGORIZADO;1500,00
01/10/2022;BANCO BMG;EMPRESTIMO CONSIGNADO;GOVERNOS;1328,96
01/10/2022;BANCO PAN;CARTAO BENEFICIO;PREVIDENCIAS;1166,00
01/10/2022;BANCO MASTER;CARTAO BENEFICIO;TJ;850,00
01/10/2022;BANCO MASTER;CARTAO BENEFICIO;BOMBEIROS;476,19
01/10/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;BOMBEIROS;0,00
01/10/2022;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;FEDERAL;-1293,40
01/10/2022;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;-5605,57
01/10/2022;BANCO MASTER;CARTAO CONSIGNADO;PREVIDENCIAS;-23426,96
01/10/2022;BANCO MASTER;CARTAO CONSIGNADO;PREFEITURAS;-25646,79
01/10/2022;BANCO MASTER;CARTAO CONSIGNADO;PM;-26926,00
01/10/2022;-;-;NAO CATEGORIZADO;-30531,62
01/10/2022;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;INSS;-91057,78
01/10/2022;BANCO MASTER;CARTAO CONSIGNADO;GOVERNOS;-125290,47
01/10/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;INSS;-299465,93
01/10/2022;BANCO MASTER;CARTAO CONSIGNADO;INSS;-357458,73
01/11/2022;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;INSS;206810192,17
01/11/2022;BANCO PAN;EMPRESTIMO CONSIGNADO;INSS;188490704,79
01/11/2022;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;OUTROS;128176360,66
01/11/2022;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;FEDERAL;1832957,90
01/11/2022;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;44896972,36
01/11/2022;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;38897299,81
01/11/2022;BANCO PAN;FGTS;FGTS;37819728,33
01/11/2022;BANCO PAN;CARTAO CONSIGNADO;INSS;29891569,79
01/11/2022;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;INSS;15701352,29
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;INSS;10977348,56
01/11/2022;BANCO PAN;CARTAO BENEFICIO;INSS;9670447,52
01/11/2022;FACTA FINANCEIRA;CARTAO CONSIGNADO;INSS;8185980,74
01/11/2022;BANCO BMG;CARTAO CONSIGNADO;INSS;8097380,52
01/11/2022;BANCO MERCANTIL DO BRASIL;FGTS;FGTS;7876843,29
01/11/2022;BANCO MASTER;CARTAO BENEFICIO;INSS;7066595,73
01/11/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;INSS;6118455,00
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREFEITURAS;4850542,33
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;GOVERNOS;4802722,75
01/11/2022;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;4417409,67
01/11/2022;BANCO PAN;EMPRESTIMO CONSIGNADO;FEDERAL;4187582,64
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREFEITURAS;4179537,05
01/11/2022;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;OUTROS;3965961,57
01/11/2022;BANCO BMG;EMPRESTIMO CONSIGNADO;INSS;3823168,01
01/11/2022;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;3746352,21
01/11/2022;BANCO BMG;FGTS;FGTS;3276518,36
01/11/2022;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;2918557,12
01/11/2022;BANCO PAN;EMPRESTIMO CONSIGNADO;PREFEITURAS;2821649,15
01/11/2022;BANCO MASTER;CARTAO BENEFICIO;GOVERNOS;2814478,86
01/11/2022;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;2742956,43
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;2533375,55
01/11/2022;FACTA FINANCEIRA;FGTS;FGTS;2512173,42
01/11/2022;BANCO PAN;EMPRESTIMO CONSIGNADO;GOVERNOS;2450822,07
01/11/2022;BANCO BMG;CARTAO BENEFICIO;INSS;2167986,50
01/11/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;GOVERNOS;1965409,15
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;1843335,20
01/11/2022;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;NAO CATEGORIZADO;251,00
01/11/2022;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;INSS;1666590,85
01/11/2022;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;INSS;1625759,28
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;GOVERNOS;1515425,34
01/11/2022;BANCO MASTER;CARTAO BENEFICIO;PREFEITURAS;1432972,33
01/11/2022;BANCO PAN;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;1147499,11
01/11/2022;BANCO PAN;AUXILIO BRASIL;AUXILIO BRASIL;1034389,65
01/11/2022;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;930463,86
01/11/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREFEITURAS;741038,61
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FEDERAL;737560,98
01/11/2022;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;GOVERNOS;736930,54
01/11/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREFEITURAS;691260,45
01/11/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;GOVERNOS;657042,74
01/11/2022;BANCO DAYCOVAL;CARTAO BENEFICIO;INSS;616175,00
01/11/2022;BANCO PAN;CARTAO CONSIGNADO;GOVERNOS;588357,32
01/11/2022;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;584201,22
01/11/2022;BANCO ITAÚ CONSIGNADO;FGTS;FGTS;579817,07
01/11/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FEDERAL;561953,74
01/11/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;FEDERAL;503207,00
01/11/2022;BANCO MASTER;CARTAO BENEFICIO;PREVIDENCIAS;476268,39
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;430658,46
01/11/2022;BANCO PAN;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;399639,37
01/11/2022;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;398963,10
01/11/2022;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;FEDERAL;365391,92
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PM;362313,25
01/11/2022;BANCO PAN;CARTAO CONSIGNADO;PREFEITURAS;361109,20
01/11/2022;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;346352,31
01/11/2022;BANCO PAN;CARTAO CONSIGNADO;FEDERAL;322843,74
01/11/2022;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FEDERAL;291994,38
01/11/2022;BANCO BMG;CARTAO CONSIGNADO;FEDERAL;271901,66
01/11/2022;BANCO NEON;FGTS;FGTS;243668,40
01/11/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;INSS;237381,85
01/11/2022;BANCO MASTER;CARTAO BENEFICIO;PM;226594,35
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;207773,87
01/11/2022;BANCO BMG;CARTAO CONSIGNADO;PM;193350,01
01/11/2022;BANCO BMG;CARTAO CONSIGNADO;PREVIDENCIAS;192767,24
01/11/2022;BANCO BMG;CARTAO CONSIGNADO;GOVERNOS;185833,83
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;MINISTERIO PUBLICO;184879,48
01/11/2022;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREFEITURAS;181748,80
01/11/2022;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;PREFEITURAS;173663,38
01/11/2022;BANCO BMG;CARTAO CONSIGNADO;PREFEITURAS;166096,43
01/11/2022;BANCO BMG;EMPRESTIMO CONSIGNADO;SEFAZ;159631,86
01/11/2022;BANCO PAN;CARTAO BENEFICIO;GOVERNOS;157573,93
01/11/2022;BANCO CREFAZ;EMPRESTIMO CONSIGNADO;OUTROS;124145,23
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;122510,77
01/11/2022;BANCO BMG;CARTAO BENEFICIO;GOVERNOS;106107,60
01/11/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;TJ;105010,68
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;OUTROS;84085,44
01/11/2022;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;SEFAZ;81811,87
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;75513,98
01/11/2022;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;GOVERNOS;65017,64
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;60723,89
01/11/2022;BANCO MASTER;CARTAO BENEFICIO;OUTROS;57125,78
01/11/2022;BANCO PAN;EMPRESTIMO CONSIGNADO;PM;52935,77
01/11/2022;BANCO DAYCOVAL;FGTS;FGTS;49960,50
01/11/2022;BANCO PAN;CARTAO BENEFICIO;PM;47652,00
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PM;46739,83
01/11/2022;BANCO BMG;CARTAO BENEFICIO;PREFEITURAS;44018,20
01/11/2022;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FEDERAL;43981,84
01/11/2022;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;41559,28
01/11/2022;BANCO BMG;CARTAO CONSIGNADO;SEFAZ;37251,59
01/11/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;UNIVERSIDADE;36005,00
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;OUTROS;33366,71
01/11/2022;BANCO PAN;CARTAO CONSIGNADO;PREVIDENCIAS;33120,52
01/11/2022;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TJ;32188,11
01/11/2022;FACTA FINANCEIRA;EMPRESTIMO CONSIGNADO;FEDERAL;30759,89
01/11/2022;BANCO DAYCOVAL;CARTAO BENEFICIO;GOVERNOS;29728,00
01/11/2022;BANCO MASTER;CARTAO CONSIGNADO;GOVERNOS;28621,12
01/11/2022;BANCO DAYCOVAL;CARTAO CONSIGNADO;TJ;25381,00
01/11/2022;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PM;24593,66
